spamScore,SenderReplyDiff,checkAttachments,subjReply,subjForward,subjNoOfWords,subjNoOfChar,subjVerify,subjDebit,subjBank,script_exist,checkPopup,checkJS,NoOnClick,html_exist,form_exist,noFunctionWords,noWords,noChars,check_suspend,check_verify,check_dear,unique_Words,Richness,noOfURLs,noOfLinks,checkIP,checkAtSym,checkdoubleslash,checkURLShorten,checkImg,checkPort,checkNoDots,avg_DomainLength,checkContentURL,checkModal,check_Here,Phishing
13.2,1,1,FALSE,FALSE,4,32,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,85,5672,FALSE,FALSE,FALSE,74,0.014985896,0,0,1,1,1,1,0,1,0,0,1,0,1,1
11.7,1,1,FALSE,FALSE,1,5,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,243,17293,FALSE,FALSE,FALSE,74,0.014051929,0,0,1,1,1,1,0,1,0,0,1,0,1,1
10.1,1,0,FALSE,FALSE,3,32,FALSE,FALSE,FALSE,TRUE,0,0,0,TRUE,FALSE,4,113,1308,FALSE,FALSE,FALSE,65,0.086391437,3,1,1,1,1,1,1,1,4,55,1,1,1,1
7.9,1,0,FALSE,FALSE,5,41,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,27,505,5170,FALSE,FALSE,FALSE,82,0.097678917,19,8,1,1,1,1,5,1,1.5,26.375,1,1,1,1
8.4,1,0,FALSE,FALSE,3,27,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,15,199,1656,FALSE,FALSE,FALSE,67,0.120169082,2,1,1,1,0,1,1,1,4,53,1,1,1,1
19.9,1,0,FALSE,FALSE,4,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,33,2595,20979,FALSE,FALSE,FALSE,81,0.123695124,8,2,1,1,1,1,4,1,6,49,1,1,1,1
13.8,1,0,FALSE,FALSE,5,37,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,296,2406,FALSE,FALSE,TRUE,71,0.123025769,2,1,0,1,1,1,1,0,6,75,1,1,1,1
20.9,1,0,FALSE,FALSE,2,19,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,503,4377,TRUE,FALSE,FALSE,77,0.114918894,7,2,1,1,1,1,3,1,5,62,1,1,1,1
15,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,236,2703,TRUE,FALSE,TRUE,76,0.087310396,5,2,0,1,1,1,1,1,3,53.5,1,1,1,1
14.2,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,236,2695,TRUE,FALSE,TRUE,76,0.087569573,5,2,0,1,1,1,1,1,3.5,51.5,1,1,1,1
10.9,1,0,FALSE,FALSE,8,39,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,18,440,3929,FALSE,FALSE,FALSE,78,0.111987783,6,4,0,1,1,1,4,0,4.25,77,1,1,0,1
21.2,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,37,885,9073,TRUE,FALSE,FALSE,81,0.097542158,14,4,1,1,1,1,7,1,3.25,52.5,1,1,0,1
20.8,1,0,FALSE,FALSE,6,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,241,2079,FALSE,FALSE,TRUE,64,0.115921116,3,2,1,1,1,1,1,1,1,23,1,1,1,1
2.5,1,0,FALSE,FALSE,5,37,FALSE,FALSE,TRUE,TRUE,0,1,0,TRUE,TRUE,11,367,3764,FALSE,FALSE,TRUE,73,0.097502657,13,1,1,1,1,1,7,1,2,37,1,1,1,1
16.9,1,0,FALSE,FALSE,6,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,206,1850,FALSE,FALSE,TRUE,67,0.111351351,0,1,1,1,1,1,1,1,0,7,1,0,1,1
17.6,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,37,571,7699,FALSE,FALSE,TRUE,77,0.074165476,10,3,1,1,1,1,4,1,4,55,1,1,0,1
21.5,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,35,279,2080,FALSE,FALSE,TRUE,79,0.134134615,2,1,1,1,1,1,0,1,3,48,1,1,1,1
17.8,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,37,572,7705,FALSE,FALSE,TRUE,77,0.074237508,10,3,1,1,1,1,4,1,4,57,1,1,0,1
19.5,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,35,277,1959,FALSE,FALSE,TRUE,68,0.141398673,2,1,1,1,1,1,0,1,3,48,1,1,1,1
14.7,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,37,572,7690,FALSE,FALSE,TRUE,77,0.074382315,10,3,1,1,1,1,4,1,2,52,1,1,0,1
23.4,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,35,276,1935,FALSE,FALSE,TRUE,68,0.142635659,2,1,1,1,1,1,0,0,5,48,1,1,1,1
20.1,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,35,279,2076,FALSE,FALSE,TRUE,79,0.134393064,2,1,1,1,1,1,0,1,3,48,1,1,1,1
22.7,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,193,1179,FALSE,FALSE,TRUE,57,0.163698049,2,1,1,1,1,1,0,1,4,55,1,1,1,1
21.7,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,35,279,2076,FALSE,FALSE,TRUE,79,0.134393064,2,1,1,1,1,1,0,1,3,48,1,1,1,1
18,1,0,FALSE,FALSE,1,16,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,210,1766,FALSE,FALSE,TRUE,78,0.118912797,1,1,1,1,1,1,0,1,2,24,1,1,1,1
15.3,1,0,FALSE,FALSE,9,59,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,492,4781,FALSE,FALSE,TRUE,78,0.102907342,11,6,1,1,1,1,1,1,2,30,1,1,0,1
6.9,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,20,331,2490,FALSE,FALSE,FALSE,66,0.132931727,6,2,1,1,1,1,4,1,1.5,25.5,1,1,1,1
5.7,1,0,FALSE,FALSE,5,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,22,574,6280,FALSE,FALSE,FALSE,78,0.091401274,16,5,1,1,0,1,5,1,5.4,121.2,1,1,0,1
19.9,1,0,FALSE,FALSE,7,50,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,188,1398,FALSE,FALSE,TRUE,74,0.134477825,1,1,1,1,1,1,0,1,4,52,1,1,0,1
8.4,1,0,FALSE,FALSE,3,24,FALSE,TRUE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,188,1891,FALSE,FALSE,TRUE,67,0.099418297,6,4,1,1,0,1,4,1,1.75,36,1,1,1,1
8.4,1,0,FALSE,FALSE,3,24,FALSE,TRUE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,188,1891,FALSE,FALSE,TRUE,67,0.099418297,6,4,1,1,0,1,4,1,1.75,36,1,1,1,1
16.6,1,0,FALSE,FALSE,11,76,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17480,FALSE,FALSE,TRUE,86,0.087070938,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
4.1,1,0,FALSE,FALSE,6,47,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,26,985,12467,FALSE,FALSE,TRUE,81,0.079008583,60,1,1,1,1,1,55,1,28,272,1,1,1,1
10.1,1,0,FALSE,FALSE,6,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,768,7296,FALSE,FALSE,FALSE,79,0.105263158,0,2,1,0,1,1,0,1,1,33,1,0,1,1
27.9,1,1,FALSE,FALSE,13,81,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,142,10463,FALSE,FALSE,FALSE,74,0.013571633,0,0,1,1,1,1,0,1,0,0,1,0,1,1
16.3,1,0,FALSE,FALSE,6,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,172,1206,FALSE,FALSE,FALSE,70,0.142620232,3,1,1,1,0,1,2,1,7,117,1,1,0,1
16.3,1,0,FALSE,FALSE,6,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,172,1207,FALSE,FALSE,FALSE,70,0.142502071,3,1,1,1,0,1,2,1,7,118,1,1,0,1
9.9,1,0,FALSE,FALSE,7,35,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,631,7284,FALSE,FALSE,TRUE,81,0.086628226,6,1,1,1,1,1,5,1,2,95,1,1,0,1
14.9,1,0,FALSE,FALSE,6,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,733,7950,FALSE,FALSE,TRUE,79,0.092201258,7,1,1,1,1,1,5,1,2,46,1,1,0,1
16.9,1,0,FALSE,FALSE,6,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,733,7951,FALSE,FALSE,TRUE,79,0.092189662,7,1,1,1,1,1,5,1,2,46,1,1,0,1
6.6,1,0,FALSE,FALSE,7,35,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,665,7659,FALSE,FALSE,TRUE,81,0.086825956,7,2,0,1,1,1,5,1,5,113,1,1,0,1
8,1,0,FALSE,FALSE,4,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,209,1679,FALSE,FALSE,TRUE,81,0.124478856,2,1,1,1,1,1,1,1,4,51,1,1,1,1
8,1,0,FALSE,FALSE,4,37,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,209,1678,FALSE,FALSE,TRUE,81,0.124553039,2,1,0,1,1,1,1,1,4,50,1,1,1,1
6.9,1,0,FALSE,FALSE,6,30,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,FALSE,52,1226,12022,FALSE,FALSE,TRUE,86,0.101979704,24,21,1,1,1,1,10,1,2.476190476,36.52380952,1,1,0,1
7.1,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,FALSE,52,1206,11708,FALSE,FALSE,TRUE,86,0.103006491,22,19,1,1,1,1,8,1,2.578947368,36.84210526,1,1,0,1
-1.5,1,0,FALSE,FALSE,9,70,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,TRUE,73,1174,13661,FALSE,FALSE,FALSE,82,0.085938072,88,9,1,1,1,1,24,1,3.777777778,37.44444444,1,1,1,1
4.5,1,0,FALSE,FALSE,3,17,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,417,3404,FALSE,FALSE,FALSE,82,0.122502938,18,7,1,1,1,1,7,1,2.857142857,65.42857143,1,1,0,1
21.1,1,0,FALSE,FALSE,4,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,167,1067,FALSE,FALSE,TRUE,65,0.15651359,2,1,1,1,1,1,0,1,2,67,1,1,1,1
10.5,1,1,FALSE,FALSE,1,4,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,81,5735,FALSE,FALSE,FALSE,73,0.014123801,0,0,1,1,1,1,0,1,0,0,1,0,1,1
16.2,1,0,FALSE,FALSE,5,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,167,1063,FALSE,FALSE,TRUE,65,0.15710254,2,1,1,1,1,1,0,1,2,67,1,1,1,1
17.1,1,0,FALSE,FALSE,5,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,19,709,6339,TRUE,FALSE,TRUE,81,0.111847295,11,7,1,1,1,1,3,1,3.428571429,59,0,1,0,1
18.9,1,0,FALSE,FALSE,5,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,19,709,6339,TRUE,FALSE,TRUE,81,0.111847295,11,7,1,1,1,1,3,1,3.428571429,59,0,1,0,1
20.5,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10483,FALSE,FALSE,FALSE,90,0.076409425,12,6,1,1,1,1,4,1,3.833333333,52.33333333,1,1,0,1
21.1,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10483,FALSE,FALSE,FALSE,90,0.076409425,12,6,1,1,1,1,4,1,3.833333333,52.33333333,1,1,0,1
20.4,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10483,FALSE,FALSE,FALSE,90,0.076409425,12,6,1,1,1,1,4,1,3.833333333,52.33333333,1,1,0,1
18.5,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10460,FALSE,FALSE,FALSE,90,0.076577438,13,6,1,1,1,1,4,1,4,52.33333333,1,1,0,1
20.5,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10460,FALSE,FALSE,FALSE,90,0.076577438,13,6,1,1,1,1,4,1,4,52.33333333,1,1,0,1
18.5,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,801,10460,FALSE,FALSE,FALSE,90,0.076577438,13,6,1,1,1,1,4,1,4,52.33333333,1,1,0,1
4.1,1,0,FALSE,FALSE,6,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,421,4013,FALSE,FALSE,TRUE,80,0.104909046,11,7,0,1,1,1,3,1,3,38,0,1,0,1
1.6,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,30,212,FALSE,FALSE,FALSE,49,0.141509434,1,0,1,1,1,1,0,1,0,0,1,1,1,1
4.1,1,0,FALSE,FALSE,5,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,404,3700,FALSE,FALSE,FALSE,84,0.109189189,18,6,1,1,1,1,8,1,2.166666667,69.33333333,1,1,0,1
8.7,1,1,FALSE,FALSE,8,47,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,122,8928,FALSE,FALSE,FALSE,73,0.013664875,0,0,1,1,1,1,0,1,0,0,1,0,1,1
13.4,1,0,FALSE,FALSE,7,46,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,775,12363,FALSE,FALSE,TRUE,83,0.06268705,26,12,1,1,1,1,9,1,2.916666667,240.1666667,0,1,1,1
20.1,1,0,FALSE,FALSE,3,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,1293,15434,FALSE,FALSE,FALSE,88,0.083776079,59,11,1,1,1,1,28,1,2.818181818,40.45454545,1,1,1,1
11.2,1,0,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,975,13261,FALSE,FALSE,FALSE,87,0.073523867,71,17,1,1,1,1,31,1,2.823529412,73.70588235,0,1,1,1
5.5,1,0,FALSE,FALSE,3,18,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,275,2817,FALSE,FALSE,FALSE,83,0.097621583,14,5,1,1,1,1,5,1,2.6,89,1,1,0,1
4.5,1,0,FALSE,FALSE,3,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,382,3041,FALSE,FALSE,FALSE,83,0.125616573,16,6,1,1,1,1,6,1,2.5,68.66666667,1,1,0,1
14.4,1,0,FALSE,FALSE,8,66,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,108,1582,FALSE,FALSE,TRUE,74,0.068268015,4,2,0,1,0,1,2,1,5,175.5,1,1,1,1
4,1,0,FALSE,FALSE,5,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,351,3904,FALSE,FALSE,FALSE,79,0.089907787,7,3,1,1,1,1,3,1,4.333333333,102.3333333,1,1,0,1
7,1,0,FALSE,FALSE,8,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,323,3071,FALSE,FALSE,FALSE,78,0.105177467,10,1,1,1,1,1,9,1,12,204,1,1,1,1
18.1,1,1,FALSE,FALSE,4,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,215,16064,FALSE,FALSE,FALSE,73,0.013383964,0,0,1,1,1,1,0,1,0,0,1,0,1,1
18.1,1,0,FALSE,FALSE,8,51,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,191,1705,FALSE,FALSE,TRUE,74,0.11202346,2,1,1,1,1,1,0,1,3,35,1,1,1,1
4.9,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,286,2827,FALSE,FALSE,FALSE,82,0.101167315,16,5,1,1,1,1,7,1,2.6,65.2,1,1,0,1
8.6,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,507,5605,TRUE,FALSE,FALSE,80,0.090454951,23,13,1,1,1,1,9,1,2.846153846,61.38461538,1,1,0,1
5.9,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,119,728,FALSE,FALSE,TRUE,59,0.163461538,1,0,1,1,1,1,0,1,0,0,1,1,1,1
6.3,1,0,FALSE,FALSE,5,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,251,2807,TRUE,FALSE,TRUE,82,0.089419309,7,3,1,1,0,1,3,1,4.666666667,122.6666667,1,1,1,1
8.7,1,0,FALSE,FALSE,5,39,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,402,3605,FALSE,FALSE,TRUE,81,0.111511789,6,3,0,1,1,1,3,1,4,57.33333333,1,1,1,1
7.9,1,0,FALSE,FALSE,5,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,402,3568,FALSE,FALSE,TRUE,80,0.112668161,6,3,1,1,1,1,3,1,2.333333333,45,1,1,1,1
8.7,1,0,FALSE,FALSE,5,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,402,3568,FALSE,FALSE,TRUE,80,0.112668161,6,3,1,1,1,1,3,1,2.333333333,45,1,1,1,1
7.9,1,0,FALSE,FALSE,4,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,277,2713,FALSE,FALSE,FALSE,82,0.102100995,15,5,1,1,1,1,6,1,2.6,64.2,1,1,0,1
7.8,1,0,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,328,2915,FALSE,FALSE,FALSE,83,0.112521441,16,6,1,1,1,1,6,1,2.5,67.5,1,1,0,1
12.7,1,0,FALSE,FALSE,5,30,FALSE,FALSE,TRUE,TRUE,0,1,0,TRUE,FALSE,13,3230,27884,FALSE,FALSE,TRUE,88,0.115837039,10,8,0,1,1,1,9,0,2.375,43.75,0,1,1,1
11.8,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,318,3084,TRUE,FALSE,TRUE,71,0.10311284,5,1,1,1,1,1,3,1,4,40,1,1,1,1
11.8,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,318,3084,TRUE,FALSE,TRUE,71,0.10311284,5,1,1,1,1,1,3,1,4,40,1,1,1,1
29.1,1,1,FALSE,FALSE,11,67,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,143,10520,FALSE,FALSE,FALSE,74,0.013593156,0,0,1,1,1,1,0,1,0,0,1,0,1,1
30.2,1,1,FALSE,FALSE,15,95,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,141,10374,FALSE,FALSE,FALSE,74,0.013591671,0,0,1,1,1,1,0,1,0,0,1,0,1,1
24.2,1,1,FALSE,FALSE,12,72,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,142,10431,FALSE,FALSE,FALSE,74,0.013613268,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.7,1,0,FALSE,FALSE,6,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,149,1680,FALSE,FALSE,FALSE,68,0.088690476,5,2,1,1,1,1,3,1,3,56.5,1,1,1,1
19.8,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,32,1519,17480,FALSE,FALSE,TRUE,85,0.086899314,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
17.5,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,32,1520,17492,FALSE,FALSE,TRUE,85,0.086896867,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
18.5,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,32,1520,17492,FALSE,FALSE,TRUE,85,0.086896867,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
19.1,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17498,FALSE,FALSE,TRUE,85,0.086981369,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
16.9,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17498,FALSE,FALSE,TRUE,85,0.086981369,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
19.5,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17498,FALSE,FALSE,TRUE,85,0.086981369,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
21.4,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17498,FALSE,FALSE,TRUE,85,0.086981369,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
19.1,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17498,FALSE,FALSE,TRUE,85,0.086981369,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
23.8,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1522,17492,FALSE,FALSE,TRUE,85,0.087011205,81,19,1,1,1,1,59,1,2.842105263,50.21052632,1,1,0,1
20.4,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,30,1522,17479,FALSE,FALSE,TRUE,85,0.08707592,81,19,1,1,1,1,59,1,2.894736842,50.21052632,1,1,0,1
17.1,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1399,16127,FALSE,FALSE,TRUE,86,0.08674893,82,19,1,1,0,1,61,1,3.315789474,64.42105263,1,1,0,1
17.1,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,31,1399,16127,FALSE,FALSE,TRUE,86,0.08674893,82,19,1,1,0,1,61,1,3.315789474,64.42105263,1,1,0,1
7.4,1,0,FALSE,FALSE,6,39,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,16,301,2199,FALSE,FALSE,FALSE,67,0.1368804,2,1,1,1,1,1,0,1,4,61,1,1,1,1
7.4,1,0,FALSE,FALSE,6,39,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,18,329,2474,FALSE,FALSE,FALSE,67,0.132983023,2,1,1,1,1,1,0,1,4,61,1,1,1,1
13.7,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1011,9959,FALSE,FALSE,FALSE,83,0.101516216,3,3,1,0,1,1,0,1,2,47.33333333,1,1,1,1
20.7,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,766,10728,TRUE,FALSE,TRUE,80,0.071401939,44,13,1,1,1,1,14,1,1.538461538,30.76923077,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,26,714,7896,TRUE,FALSE,TRUE,78,0.090425532,28,13,1,1,1,1,14,1,2.307692308,33.84615385,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,721,7929,TRUE,FALSE,TRUE,77,0.090932022,27,13,1,1,1,1,14,1,2.384615385,34.53846154,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,685,7380,TRUE,FALSE,TRUE,77,0.092818428,25,13,1,1,1,1,12,1,2.384615385,34.53846154,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,685,7380,TRUE,FALSE,TRUE,77,0.092818428,25,13,1,1,1,1,12,1,2.384615385,34.53846154,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,685,7380,TRUE,FALSE,TRUE,77,0.092818428,25,13,1,1,1,1,12,1,2.384615385,34.53846154,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,685,7380,TRUE,FALSE,TRUE,77,0.092818428,25,13,1,1,1,1,12,1,2.384615385,34.53846154,1,1,0,1
25.1,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,26,714,7896,TRUE,FALSE,TRUE,78,0.090425532,28,13,1,1,1,1,14,1,2.307692308,33.84615385,1,1,0,1
23.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,721,7929,TRUE,FALSE,TRUE,77,0.090932022,27,13,1,1,1,1,14,1,2.384615385,34.53846154,1,1,0,1
25.5,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,721,7929,TRUE,FALSE,TRUE,77,0.090932022,27,13,1,1,1,1,14,1,2.384615385,34.53846154,1,1,0,1
25.1,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,25,702,7680,TRUE,FALSE,TRUE,77,0.09140625,27,13,1,1,1,1,14,1,2.384615385,34.53846154,1,1,0,1
26.2,1,0,FALSE,FALSE,16,97,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,26,714,7896,TRUE,FALSE,TRUE,78,0.090425532,28,13,1,1,1,1,14,1,2.307692308,33.84615385,1,1,0,1
